"drama_id","title","country","network","airday","airtime","prod_team","genre","start_date","end_date","status"
"49636","백만송이 장미","대한민국","KBS1","월화수목금","20:25","최현경 (극본)+문보현 (연출) 외 1명","드라마","2003.10.06","2004.06.04","방송종료"
"49065","백수탈출","대한민국","SBS","토일","20:45","한준영 (극본)+오세강 (연출)","드라마","2003.04.26","2003.08.24","방송종료"
"49582","백조의 호수","대한민국","MBC","월화수목금","20:20","이재갑 (기획)+김진숙 (극본)+오현창 (연출)","드라마","2003.06.30","2003.11.07","방송종료"
"49524","보디가드","대한민국","KBS2","토일","19:50","이한 (극본) 외 2명+전기상 (연출)","드라마","2003.07.05","2003.09.14","방송종료"
"54202","TV소설 분이","대한민국","KBS1","월화수목금토","08:05","김혜린 (극본)+정해룡 (연출)","드라마","2003.04.21","2003.11.15","방송종료"
"56993","사막의 샘","대한민국","MBC","수목금","21:55","김남원 (기획)+선경희 (극본)+이은규 (연출)","드라마","2003.12.17","2003.12.19","방송종료"
"49538","상두야 학교가자","대한민국","KBS2","월화","21:50","이경희 (극본)+이형민 (연출)","드라마","2003.09.15","2003.11.04","방송종료"
"49037","선녀와 사기꾼","대한민국","SBS","수목","21:55","김영찬 (극본) 외 1명+장용우 (연출)","드라마","2003.06.04","2003.08.07","방송종료"
"49526","성녀와 마녀","대한민국","MBC","월화수목금토","09:00","정인 (기획)+소현경 (극본)+강병문 (연출) 외 1명","드라마","2003.09.22","2004.04.24","방송종료"
"50399","반올림1","대한민국","KBS2","일","08:00","장성환 (기획)+홍진아 (극본) 외 3명+김정환 (연출) 외 3명","드라마","2003.11.29","2005.02.27","방송종료"
"49506","술의 나라","대한민국","SBS","수목","21:50","이향희 (극본)+이진석 (연출) 외 1명","드라마","2003.04.09","2003.05.29","방송종료"
"49555","스무살","대한민국","SBS",,,"박민정 (극본)+이용석 (연출) 외 1명","시트콤","2003.03.03","2003.05.07","방송종료"
"49045","스크린","대한민국","SBS","토일","21:50","임채준 (극본)+이승렬 (연출)","드라마","2003.05.31","2003.07.27","방송종료"
"54629","실화극장 죄와 벌","대한민국","MBC","월","23:05",,"드라마","2003.01.13","2005.01.17","방송종료"
"49621","아내","대한민국","KBS2","월화","21:55","정하연 (극본)+김현준 (연출) 외 1명","드라마","2003.01.03","2003.07.01","방송종료"
"58138","아르곤","대한민국","MBC","수목","21:55","여은희  (극본) 외 1명+박홍균 (연출)","드라마","2003.12.24","2003.12.25","방송종료"
"49024","압구정 종갓집","대한민국","SBS","월화수목금","21:20","목연희 (극본) 외 2명+이은선 (연출) 외 3명","드라마","2003.11.03","2004.10.08","방송종료"
"49532","앞집여자","대한민국","MBC","수목","21:55","이은규 (기획)+박은령 (극본)+권석장 (연출)","드라마","2003.07.16","2003.08.21","방송종료"
"49234","애정만세","대한민국","SBS","토일","20:45","박정주 (극본) 외 1명+성준기 (연출)","드라마","2003.10.25","2004.04.18","방송종료"
"49528","여름향기","대한민국","KBS2","월화","21:55","최호연 (극본) 외 2명+윤석호 (연출)","드라마","2003.07.07","2003.09.08","방송종료"
"59370","연인","대한민국","SBS","월화수목금","20:55","이금림 (극본)+허웅 (연출)","드라마","2003.05.19","2003.10.21","방송종료"
"49537","옥탑방 고양이","대한민국","MBC","월화","21:55","정운현 (기획)+민효정 (극본) 외 1명+김사현 (연출)","드라마","2003.06.02","2003.07.22","방송종료"
"49068","올인","대한민국","SBS","수목","21:55","최완규 (극본)+유철용 (연출) 외 1명","드라마","2003.01.15","2003.04.03","방송종료"
"52218","완전한 사랑","대한민국","SBS",,,"김수현 (극본)+곽영범 (연출)","드라마","2003.10.04","2003.12.21","방송종료"
"49027","왕의 여자","대한민국","SBS","월화","21:55","운군일 (기획)+윤정건 (극본)+정효 (연출) 외 1명","드라마","2003.10.06","2004.03.02","방송종료"
"49028","요조숙녀","대한민국","SBS","목금","23:05","이희명 (극본)+한정환 (연출)","드라마","2003.08.13","2003.10.02","방송종료"
"49645","위풍당당 그녀","대한민국","MBC","수목","21:55","정운현 (기획)+배유미 (극본)+김진만 (연출)","드라마","2003.03.12","2003.05.08","방송종료"
"49592","이별","대한민국","SBS",,,"하청옥 (극본)+고흥식 (연출)","드라마","2003.11.13","2003.11.13","방송종료"
"49314","이브의 화원","대한민국","SBS","월화수목금토","08:30","조남국 (연출)","드라마","2003.09.15","2004.02.14","방송종료"
"49578","장미울타리","대한민국","KBS2","월화수목금토","09:00","이선희 (극본)+배경수 (연출)","드라마","2003.06.02","2003.10.11","방송종료"
"49520","저 푸른 초원위에","대한민국","KBS2","토일","19:50","김지우 (극본)+박찬홍 (연출)","드라마","2003.01.04","2003.06.29","방송종료"
"49549","좋은사람","대한민국","MBC","수목","21:55","정운현 (기획)+강은경 (극본)+유정준 (연출)","드라마","2003.08.27","2003.10.16","방송종료"
"49531","죽도록 사랑해","대한민국","MBC","토일","19:55","이재갑 (기획)+김운경 (극본)+소원영 (연출)","드라마","2003.03.01","2003.08.17","방송종료"
"49500","진주목걸이","대한민국","KBS2","토일","19:50","이덕재 (극본)+정성효 (연출) 외 1명","드라마","2003.09.20","2004.03.14","방송종료"
"49635","TV소설 찔레꽃","대한민국","KBS1",,,"박현주 (극본)+신현수 (연출)","드라마","2003.11.17","2004.06.12","방송종료"
"49429","천국의 계단","대한민국","SBS","수목","21:55","김남희 (극본) 외 4명+이장수 (연출)","드라마","2003.12.03","2004.02.05","방송종료"
"49325","천년지애","대한민국","SBS",,,"김기호 (극본) 외 1명+이관희 (연출)","드라마","2003.03.22","2003.05.25","방송종료"
"49598","첫사랑","대한민국","SBS","토일",,"고은님 (극본)+최윤석 (연출)","드라마","2003.08.02","2003.09.28","방송종료"
"49038","태양속으로","대한민국","SBS","토일","21:45","서희정 (극본)+문정수 (연출)","드라마","2003.01.11","2003.03.16","방송종료"
"49052","태양의 남쪽","대한민국","SBS","토일",,"김은숙 (극본) 외 1명+김수룡 (연출)","드라마","2003.08.30","2003.10.19","방송종료"
"49559","팥쥐엄마","대한민국","SBS",,,"이용석 (연출)","드라마","2003.09.12","2003.09.12","방송종료"
"49494","헬로! 발바리","대한민국","KBS2","월화수목금","21:25","황순영 (극본)+이강현 (연출)","드라마","2003.01.01","2003.06.06","방송종료"
"49577","형사","대한민국","SBS",,,"이제권 (연출)","드라마","2003.11.07","2004.02.27","방송종료"
"49527","회전목마","대한민국","MBC","토일","19:55","신호균 (기획)+조소혜 (극본)+한희 (연출)","드라마","2003.08.23","2004.03.14","방송종료"
"49248","흥부네 박터졌네","대한민국","SBS",,,"최윤정 (극본)+안판석 (연출)","드라마","2003.10.27","2004.04.29","방송종료"
"51382","12월의 열대야","대한민국","MBC","수목","21:55","배유미 (극본)+이태곤 (연출)","드라마","2004.10.27","2004.12.23","방송종료"
"49557","2004 인간시장","대한민국","SBS","월화","21:55","장영철 (극본)+손정현 (연출) 외 1명","드라마","2004.03.08","2004.05.11","방송종료"
"49586","4월의 키스","대한민국","KBS2","수목","21:50","박범수 (극본)+이응진 (연출) 외 1명","드라마","2004.04.21","2004.07.08","방송종료"
"49626","결혼하고 싶은여자","대한민국","MBC","수목","21:55","김사현 (기획)+김인영 (극본)+권석장 (연출)","드라마","2004.04.21","2004.06.17","방송종료"
"49583","구미호외전","대한민국","KBS2","월화","21:50","홍성덕 (기획)+황성연 (극본) 외 1명+진형욱 (연출) 외 1명","드라마","2004.07.19","2004.09.07","방송종료"
"49039","TV소설 그대는 별","대한민국","KBS1","월화수목금토","08:05","구현숙 (극본)+이강현 (연출) 외 1명","드라마","2004.06.14","2005.01.29","방송종료"
"49048","금쪽같은 내새끼","대한민국","KBS1","월화수목금","20:25","서영명 (극본)+권계홍 (연출) 외 2명","드라마","2004.06.07","2005.02.11","방송종료"
"48700","깡순이","대한민국","EBS","일","17:30","이연규 (기획)+김연신 (극본) 외 1명+이상범 (연출) 외 1명","드라마","2004.05.03","2004.08.27","방송종료"
"49624","꽃보다 아름다워","대한민국","KBS2","수목","21:50","노희경 (극본)+김철규 (연출)","드라마","2004.01.01","2004.04.14","방송종료"
"49539","남자가 사랑할때","대한민국","SBS",,,"구본근 (기획)+김윤정 (극본)+최윤석 (연출) 외 1명","드라마","2004.09.30","2004.11.18","방송종료"
"49629","낭랑18세","대한민국","KBS2","월화","21:50","김은희 (극본) 외 1명+김명욱 (연출) 외 1명","드라마","2004.01.19","2004.03.09","방송종료"
"48099","논스톱5","대한민국","MBC","월화수목금","18:50","박혜련 (극본)+전진수 (연출) 외 2명","시트콤","2004.10.04","2005.10.21","방송종료"
"49043","단팥빵","대한민국","MBC","일","08:55","정인 (기획)+이숙진 (극본)+이재동 (연출)","드라마","2004.07.04","2005.01.16","방송종료"
"49585","두근두근 체인지","대한민국","MBC","일","13:10","신정구 (극본) 외 1명+노도철 (연출)","시트콤","2004.05.16","2004.08.08","방송종료"
"48033","두번째 프러포즈","대한민국","KBS2","수목","21:55","박은령 (극본)+김평중 (연출)","드라마","2004.09.08","2004.11.18","방송종료"
"49589","러브스토리 인 하버드","대한민국","SBS","월화","21:55","김영섭 (기획) 외 2명+최완규 (극본) 외 1명+이장수 (연출)","드라마","2004.11.22","2005.01.11","방송종료"
"53326","마지막 춤은 나와 함께","대한민국","SBS","토일","21:50","마진원 (극본) 외 1명+이승렬 (연출)","드라마","2004.10.23","2005.01.02","방송종료"
"49241","매직","대한민국","SBS","토일","21:50","문정수 (기획)+윤성희 (극본)+홍창욱 (연출) 외 1명","드라마","2004.08.21","2004.10.17","방송종료"
"49649","명동백작","대한민국","EBS","월화","19:00","류현위 (기획)+정하연 (극본) 외 2명+박호경 (연출) 외 2명","드라마","2004.09.05","2004.11.28","방송종료"
"49602","물꽃마을 사람들","대한민국","MBC","일","09:50","박복만 (기획)+이혜수 (극본)+박복만 (연출)","드라마","2004.01.04","2004.06.27","방송종료"
"48943","미안하다 사랑한다","대한민국","KBS2","월화","21:55","이경희 (극본)+정성효 (연출) 외 1명","드라마","2004.11.08","2004.12.28","방송종료"
"49036","발리에서 생긴일","대한민국","SBS","월화","06:10","문정수 (기획) 외 1명+김기호 (극본) 외 2명+최문석 (연출)","드라마","2004.01.03","2004.03.07","방송종료"
"49584","백설공주","대한민국","KBS2","월화","21:50","구선경 (극본) 외 1명+이재상 (연출)","드라마","2004.03.15","2004.05.04","방송종료"
"49067","부모님 전상서","대한민국","KBS2","토일","19:55","김수현 (극본)+정해룡 (연출) 외 1명","드라마","2004.10.16","2005.06.05","방송종료"
"49605","북경내사랑","중국+대한민국","KBS2","월화","21:50","김균태 (극본)+이교욱 (연출) 외 1명","드라마","2004.05.10","2004.07.13","방송종료"
"48024","불멸의 이순신","대한민국","KBS1","토일","21:30","정영철 (기획)+윤선주 (극본) 외 2명+한준서 (연출) 외 2명","드라마","2004.09.04","2005.08.28","방송종료"
"49504","불새","대한민국","MBC","월화","21:55","이은규 (기획)+이유진 (극본)+오경훈 (연출)","드라마","2004.04.05","2004.06.29","방송종료"
"49630","빙점","대한민국","MBC","월화수목금토","09:00","정인 (기획)+김순옥 (극본)+강병문 (연출)","드라마","2004.10.04","2005.01.08","방송종료"
"49628","사랑을 할꺼야","대한민국","MBC","토일","19:55","장근수 (기획)+박지현 (극본)+이주환 (연출)","드라마","2004.06.12","2004.09.19","방송종료"
"49625","사랑한다 말해줘","대한민국","MBC","수목","21:55","정훈현 (기획)+김규완 (극본)+오종록 (연출)","드라마","2004.02.25","2004.04.14","방송종료"
"49292","선택","대한민국","SBS",,,"정지우 (극본)+김경호 (연출) 외 1명","드라마","2004.08.02","2005.01.22","방송종료"
"49040","섬마을 선생님","대한민국","SBS","월화","21:50","이윤진 (극본) 외 1명+김영섭 (연출)","드라마","2004.06.02","2004.07.22","방송종료"
"49061","소풍가는 여자","대한민국","SBS","월화수목금","20:50","허웅 (기획)+박진숙 (극본)+정을영 (연출)","드라마","2004.05.03","2004.10.08","방송종료"
"50580","아가씨와 아줌마 사이","대한민국","MBC","일","10:00",,"시트콤","2004.05.09","2004.10.10","방송종료"
"49601","아내의 반란","대한민국","SBS","금","21:55","윤정건 (극본)+곽영범 (연출)","드라마","2004.10.15","2005.01.21","방송종료"
"49533","아름다운 유혹","대한민국","KBS2","월화수목금토","09:00","고봉황 (극본) 외 1명+이덕건 (연출)","드라마","2004.04.19","2004.10.30","방송종료"
"56400","아버지의 바다","대한민국","MBC","화","21:30","김남원 (기획)+노유경 (극본)+이형선 (연출)","드라마","2004.09.28","2004.09.28","방송종료"
"49119","아일랜드","대한민국","MBC","수목","21:55","김사현 (기획)+인정옥 (극본)+김진만 (연출)","드라마","2004.09.01","2004.10.21","방송종료"
"49651","알게될거야","대한민국","KBS2","일","09:50","김은희 (극본) 외 1명+김형석 (연출) 외 1명","드라마","2004.06.06","2004.10.31","방송종료"
"49540","애정의 조건","대한민국","KBS2","토일","19:50","김용수 (기획)+문영남 (극본)+김종창 (연출)","드라마","2004.03.20","2004.10.10","방송종료"
